Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Plate,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Unknown,Glass,"diam. 8 1/8"" (20.6 cm)","Gift of Edgar Kaufmann, Jr.",98.1946,Design,Architecture & Design,1946-05-07,Y,2094,http://www.moma.org/collection/works/2094,http://www.moma.org/media/W1siZiIsIjIxMDI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96f0ebac0ddda49c,,,20.6375,,,,,,
Cigarette Box,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Unknown,Karelian birchwood,"1 15/16 x 6 3/4 x 3 5/8"" (4.9 x 17.2 x 9.2 cm)",Gift of Pennsylvania Drug Co.,100.1946,Design,Architecture & Design,1946-05-07,Y,2102,http://www.moma.org/collection/works/2102,http://www.moma.org/media/W1siZiIsIjIyNzkxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=542a94b58151c40b,,9.2,,4.9,,,17.2,,
Inkstand,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,Copper-plated brass,"2 x 8 3/4"" (5.1 x 22.2 cm)",Phyllis B. Lambert Fund,104.1957.a-b,Design,Architecture & Design,1957-05-15,Y,2118,http://www.moma.org/collection/works/2118,http://www.moma.org/media/W1siZiIsIjIyNzkzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4703aa4ad6c77524,,,,5.08,,,22.225,,
Cup and Saucer,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1946,Pottery,,Gift of Monroe Wheeler,106.1946.a-b,Design,Architecture & Design,1946-05-07,N,2129,,,,,,,,,,,
Hairbrush and Clothes Brush,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,Sterling silver,".1 (hairbrush): 8 1/2 x 2 1/2"" (21.6 x 6.4 cm)
.2 (clothes brush): 1 3/8 x 5"" (3.5 x 12.7 cm)",Purchase Fund,106.1957.1-2,Design,Architecture & Design,1957-05-15,Y,2131,http://www.moma.org/collection/works/2131,http://www.moma.org/media/W1siZiIsIjIyNzk0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=856de0caadf81cbb,,,,,21.6,,6.4,,
Clothes Brush,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,Sterling silver,"1 3/8 x 5"" (3.5 x 12.7cm)",Phyllis B. Lambert Fund,106.1957.2,Design,Architecture & Design,1957-05-15,N,2132,,,,,,,12.7,,3.5,,
Dessert Plate,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1956,Molded glass,"3/4 x 7 3/4"" (1.9 x 19.7 cm)",Gift of Greta Daniel,130.1957,Design,Architecture & Design,1957-05-15,Y,2251,http://www.moma.org/collection/works/2251,http://www.moma.org/media/W1siZiIsIjUxNzkwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=caca16b562a4e618,,,19.685,1.9,,,,,
Melting Crucible,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),late 19th century,Graphite,"6 3/4 x 5 1/2"" (17.1 x 14 cm)",Gift of Mrs. V. Henry Rothschild,195.1948,Design,Architecture & Design,1948-03-17,Y,2480,http://www.moma.org/collection/works/2480,http://www.moma.org/media/W1siZiIsIjUxNzcxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eda0f6a12d531a39,,,14.0,17.1,,,,,
Salad Basket,M. Schimmel,5217,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1946,Stainless steel,"diam. 10"" (25.4 cm)",Purchase,150.1948,Design,Architecture & Design,1948-03-17,Y,2568,http://www.moma.org/collection/works/2568,http://www.moma.org/media/W1siZiIsIjIyODQwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=edba73ce27a86574,,,25.4,,,,,,
Bowl,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),1940s,Glazed pottery,"2 11/16 x 4"" (6.8 x 10.2 cm)",Gift of Thomas D. Mabry,197.1948,Design,Architecture & Design,1948-03-17,Y,2589,http://www.moma.org/collection/works/2589,http://www.moma.org/media/W1siZiIsIjIxMDY1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7aa8fcca777f3d6,,,10.2,6.8,,,,,
Hook,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1947,Chrome-plated brass,"4 3/8 x 2 13/16 x 3"" (11.1 x 7.1 x 7.6 cm)",Gift of Abercrombie & Fitch Co.,198.1947,Design,Architecture & Design,1947-06-17,N,2595,,,,7.6,,11.1,,,7.1,,
Bowl,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1948,Glazed pottery,"h. 2 11/16"" (6.8 cm), diam. 4"" (10.2 cm)",Gift of Thomas D. Mabry,198.1948,Design,Architecture & Design,1948-03-17,N,2596,,,,,10.2,6.8,,,,,
Tumbler,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),1940s,Glass,"h. 4 3/4"" (12.1 cm), diam. 2 5/8"" (6.7 cm)",Purchase,199.1947,Design,Architecture & Design,1947-06-17,Y,2603,http://www.moma.org/collection/works/2603,http://www.moma.org/media/W1siZiIsIjUxNzQ2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bad3b0178730d75e,,,6.6675,12.1,,,,,
Battery Jar,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),1940s,Glass,"7 x 5 5/16"" (17.8 x 13.5 cm)",Purchase,200.1947,Design,Architecture & Design,1947-06-17,Y,2611,http://www.moma.org/collection/works/2611,http://www.moma.org/media/W1siZiIsIjIxMDY2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=362dd5c940923265,,,13.4938,17.8,,,,,
Bowl,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1945,Plastic,"2 5/16 x 5 1/4"" (5.9 x 13.4 cm)",Purchase,201.1947,Design,Architecture & Design,1947-06-17,Y,2618,http://www.moma.org/collection/works/2618,http://www.moma.org/media/W1siZiIsIjIxMDY3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=11f62597691371e1,,,13.4,5.9,,,,,
Bracelet,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c.1940,Brass,"8 x 3/4"" (20.3 x 1.9 cm)",Purchase,204.1948,Design,Architecture & Design,1948-03-17,Y,2640,http://www.moma.org/collection/works/2640,http://www.moma.org/media/W1siZiIsIjUxNzcyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=80ae8577de4d3859,,,,,20.3,,1.9,,
Display Stand for Oranges,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c.1946,Steel,"12 x 12 x 12"" (30.5 x 30.5 x 30.5 cm)","Edgar Kaufmann, Jr. Fund",210.1948,Design,Architecture & Design,1948-03-17,Y,2676,http://www.moma.org/collection/works/2676,http://www.moma.org/media/W1siZiIsIjIxMDY5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=30e5341033213b26,,30.4801,,30.4801,,,30.4801,,
Basket,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1948,Reed,"3 1/4 x 8 3/4 x 7"" (8.3 x 22.2 x 17.8 cm)","Gift of Edgar Kaufmann, Jr.",212.1948,Design,Architecture & Design,1948-03-17,N,2691,,,,17.8,,8.3,,,22.2,,
Purse,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,"Leather decorated with gilded silver, mother-of-pearl, and semi-precious stones","(closed): 3 1/4 x 4 1/2"" (8.3 x 11.4 cm)
(open): 6 3/4 x 4 1/2"" (17.2 x 11.4 cm)",Phyllis B. Lambert Fund,213.1957,Design,Architecture & Design,1957-10-09,Y,2700,http://www.moma.org/collection/works/2700,http://www.moma.org/media/W1siZiIsIjIyODc5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=37a2bac674c6c982,,,,8.3,,,11.4,,
Café Sign,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,Patinated bronze,"16 1/4 x 25 5/16"" (41.3 x 64.3 cm)",Gift of Joseph H. Heil,216.1968,Design,Architecture & Design,1968-03-07,Y,2727,http://www.moma.org/collection/works/2727,http://www.moma.org/media/W1siZiIsIjUxOTY0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c88d7afb8bed6ef9,,,,41.2751,,,64.2939,,
Measuring Flasks,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,".a (flask): 6 3/4"" (17.1 cm)
.b (stopper): 1"" (2.5 cm)",Gift of Eimer & Amend,223.1934.1-2,Design,Architecture & Design,1934-04-01,Y,2795,http://www.moma.org/collection/works/2795,http://www.moma.org/media/W1siZiIsIjIxMDc1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c57a4ccbc60283f8,,,,17.145,,,,,
Stacking Tumblers,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1978,Plastic,"Each: 3 1/8 x 3 1/16"" (7.9 x 7.7 cm)",Purchase,226.1978.1-6,Design,Architecture & Design,1978-02-27,Y,2829,http://www.moma.org/collection/works/2829,http://www.moma.org/media/W1siZiIsIjIyODg3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=59811a58075b24a2,,,7.7,7.9375,,,,,
ML-14 Mountaineer Longbow,Howatt Archery,8016,(Nationality unknown),(Nationality unknown),(0),(0),(),1994,"Zebrano wood, American red elm, clear fiberglass, and leather","67 x 7 1/4 x 1 1/4"" (170.2 x 18.4 x 3.2 cm)",Gift of the manufacturer,229.1998,Design,Architecture & Design,1998-04-22,Y,2858,http://www.moma.org/collection/works/2858,http://www.moma.org/media/W1siZiIsIjUyNzk3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2b4ebf43b10e6db6,,3.2,,170.1803,,,18.4,,
Hydrometer Jar,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,"h. 10"" (25.4 cm), diam. 11/16"" (1.8 cm); base diam. 1 15/16"" (4.9 cm)",Gift of Eimer & Amend,230.1934,Design,Architecture & Design,1934-04-01,Y,2859,http://www.moma.org/collection/works/2859,http://www.moma.org/media/W1siZiIsIjIxMDc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=180626cc9d259657,,,1.8,25.4,,,,,
Weighing Bottles and Stoppers,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,".1a: 2 x 1"" (5.1 x 2.5 cm)
.1b: 1 1/8 x 7/8"" (2.8 x 2.2 cm)
.2a: 4"" (10.2 cm)
.2b: 1 3/8"" (3.5 cm)",Gift of Eimer & Amend,231.1934.1-2,Design,Architecture & Design,1934-04-01,Y,2868,http://www.moma.org/collection/works/2868,,,,2.54,6.985,,,,,
Hydrometer Jar,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,"6 3/4 x 1 5/8"" (17.2 x 4.2 cm)",Gift of Eimer & Amend,233.1934,Design,Architecture & Design,1934-04-01,Y,2890,http://www.moma.org/collection/works/2890,http://www.moma.org/media/W1siZiIsIjIxMDgwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7eab2f2eb9d0e29f,,,4.2,17.2,,,,,
Crystallizing Dishes,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,".1: 3 7/8 x 7 1/2"" (9.8 x 19 cm)
.2: 3 7/8 x 7 1/2"" (9.8 x 19 cm)
.3: 3 x 5 7/8"" (7.6 x 14.9 cm)",Gift of Eimer & Amend,234.1934.1-3,Design,Architecture & Design,1934-04-01,Y,2900,http://www.moma.org/collection/works/2900,,,,19.0,9.8,,,,,
Caliper,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1948,Metal,"l. 24"" (61 cm)",Gift of Sculpture House,234.1950,Design,Architecture & Design,1950-06-08,Y,2902,http://www.moma.org/collection/works/2902,http://www.moma.org/media/W1siZiIsIjIyODkyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2cb32437fdf5f5ed,,,,,61.0,,,,
Petri Dishes,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,".1: 1"" (2.6 cm), diam. 5 5/8"" (14.3 cm)
.2: 3/4"" (1.9 cm), diam. 3 3/4"" (9.5 cm)",Gift of Eimer & Amend,235.1934.1-2,Design,Architecture & Design,1934-04-01,N,2912,,,,,,2.6,,,14.3,,
Clock-face Glasses,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,"Each: diam. 10"" (25.4 cm)",Gift of Eimer & Amend,236.1934.1-2,Design,Architecture & Design,1934-04-01,Y,2928,http://www.moma.org/collection/works/2928,http://www.moma.org/media/W1siZiIsIjIxMDgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dffd93927e4e86d6,,,25.4001,,,,,,
Moist Chambers,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Glass,".1 (overall): 3 1/4 x 9 7/8"" (8.3 x 25.1 cm)
.1a: 3 1/8 x 9 1/4"" (7.9 x 23.5 cm)
.1b: 2 1/8 x 9 7/8"" (5.4 x 25.1 cm)
.2 (overall): 3 x 8"" (7.6 x 20.3 cm)
.2a: 2 3/4 x 7 3/8"" (7 x 18.7 cm)
.2b: 2 x 8"" (5.1 x 20.3 cm)
.3 (overall): 2 3/8 x 6"" (6 x 15.2 cm)
.3a: 2 1/4 x 5 5/8"" (5.7 x 14.3 cm)
.3b: 1 1/2 x 6"" (3.8 x 15.2 cm)
.4: 3 x 9 1/4"" (7.6 x 23.5 cm)
.5: 2 3/4 x 7 3/8"" (7 x 18.7 cm)",Gift of Eimer & Amend,237.1934.1-5,Design,Architecture & Design,1934-04-01,Y,2938,http://www.moma.org/collection/works/2938,http://www.moma.org/media/W1siZiIsIjIyODkzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=450578aea35405f2,,,25.0826,8.3,,,,,
Scorifiers,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1934,Clay,"1 x 2 1/2"" (2.5 x 6.4 cm)",Gift of Eimer & Amend,238.1934.1-2,Design,Architecture & Design,1934-04-01,Y,2947,http://www.moma.org/collection/works/2947,,,,6.35,2.54,,,,,
Glass,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1953,Glass,"h. 4"" (10.2 cm), diam. 3 5/8"" (9.2 cm)",,262.1954.x2,Design,Architecture & Design,1954-06-16,N,3119,,,,,9.2,10.2,,,,,
Cigarette Container,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Unknown,"Wood covered with cherry bark, lacquered inside","4 1/2 x 2 3/4"" (11.4 x 7 cm)","Gift of Bonniers, Inc.",331.1960.a-b,Design,Architecture & Design,1960-11-16,Y,3312,http://www.moma.org/collection/works/3312,http://www.moma.org/media/W1siZiIsIjIyOTI5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b5e8ef4658328d52,,,7.0,11.4,,,,,
Ashtray,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c.1939,Glass,"4 3/8 x 4 3/8"" (11.1 x 11.1 cm)",Gift of Le Petit Mouchoir,366.1942,Design,Architecture & Design,1942-01-01,Y,3448,http://www.moma.org/collection/works/3448,http://www.moma.org/media/W1siZiIsIjIxMTE4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=218d21a513926d21,,,11.1,11.1,,,,,
Knife and Fork,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1938,Stainless steel with wooden handles,".1 (knife): 9 3/8 x 13/16"" (23.8 x 2.1 cm)
.2 (fork): 8 x 7/8"" (20.3 x 2.2 cm)",Gift of R.H. Macy & Co.,408.1938.1-2,Design,Architecture & Design,1938-11-01,Y,3490,http://www.moma.org/collection/works/3490,http://www.moma.org/media/W1siZiIsIjIxMTI4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cf7299b4c3fb7024,,,,,23.8,,2.1,,
Machete,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1938,Steel blade and bone handle,"l. 27"" (68.6 cm)",Gift of John McAndrew,423.1938,Design,Architecture & Design,1938-06-01,Y,3543,http://www.moma.org/collection/works/3543,http://www.moma.org/media/W1siZiIsIjIxMTMxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=13f3bfa80dce50de,,,,,68.6,,,,
Bowl,Annelies De Leede,22614,(Nationality unknown),(Nationality unknown),(0),(0),(),1993,Clay and potsherds,"Each: 6 x 4 3/4"" (15.3 x 12.1 cm)",Gift of the manufacturer,426.1996.1-3,Design,Architecture & Design,1996-09-25,Y,3557,http://www.moma.org/collection/works/3557,http://www.moma.org/media/W1siZiIsIjIyOTYyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f6bf76f613db3e6,,,12.1,15.3,,,,,
Bath Mitts,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),1930s,Hemp twine,"Each: 8 1/2 x 5 1/2"" (21.6 x 14 cm) (approx.)",Purchase,376.1942.1-2,Design,Architecture & Design,,Y,3699,http://www.moma.org/collection/works/3699,http://www.moma.org/media/W1siZiIsIjIxMTIxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=09a601a7b0cc07b7,,,,21.6,,,14.0,,
Cigarette Case,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1940,Wood,"5 3/8 x 3 1/4 x 5/8"" (13.7 x 8.3 x 1.6 cm)",Purchase,381.1942,Design,Architecture & Design,1942-01-01,Y,3710,http://www.moma.org/collection/works/3710,http://www.moma.org/media/W1siZiIsIjIyOTQ4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1c986f1c02bb9de6,,1.5875,,13.6525,,,8.255,,
Vase,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1900,Cut glass,"12 x 4"" (30.5 x 10.2 cm)",Joseph H. Heil Bequest,472.1974,Design,Architecture & Design,1974-11-06,Y,3956,http://www.moma.org/collection/works/3956,http://www.moma.org/media/W1siZiIsIjIyOTc5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=383aa9afd0aced13,,,10.2,30.5,,,,,
Dish,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1939,Fused silica,"1 x 6 1/8 x 3 3/4"" (2.5 x 15.5 x 9.5 cm)",Gift of Eimer & Amend,666.1939,Design,Architecture & Design,1939-12-01,Y,4194,http://www.moma.org/collection/works/4194,http://www.moma.org/media/W1siZiIsIjUxNzMyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ff9a17236d36ea0b,,9.5,,2.5,,,15.5,,
Bowl,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),Before 1939,White pottery,"h. 2 3/4"" (7 cm), diam. 4"" (10.2 cm)",Purchase,668.1939,Design,Architecture & Design,1939-12-01,N,4200,,,,,10.16,7.0,,,,,
Covered Containers,Unidentified Designer,6011,(Nationality unknown),(Nationality unknown),(0),(0),(),c. 1953,Plastic,"Each (overall): 2 1/8 x 1 3/4"" (5.4 x 4.4 cm)",Purchase,670.1954.1-2,Design,Architecture & Design,1954-12-16,Y,4203,http://www.moma.org/collection/works/4203,,,,4.445,5.3975,,,,,
