Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Emptiness on Emptiness,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),(1965),"Woodcut with molded polyester areas, relief and intaglio, printed in color
Woodcut, printed on plaster bandage (artist's medium, see letter in artist's file)","composition  22 1/2 x 12 15/16"" (57.1 x 32.8 cm)
sheet  22 1/2 x 12 15/16"" (57.1 x 32.8 cm)",Inter-American Fund,202.1967,Print,Drawings & Prints,1967-04-11,N,64337,,,,,,57.1,,,32.8,,
BIRD,José Gamarra,2064,"(Uruguayan, born 1934)",(Uruguayan),(1934),(0),(Male),1962,"Etching, surface and intaglio printed in black","Plate 7 11/16 x 11 9/16"" (19.9 x 29.4  cm) Sheet 12 1/2 x 19 5/8"" (34.2 x 49.8 cm)",Inter-American Fund,208.1964,Print,Drawings & Prints,1964-03-10,N,64405,,,,,,19.9,,,29.4,,
Accordionist,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),1958,Linoleum cut,"composition: 23 1/16 x 16 11/16"" (58.6 x 42.4 cm); sheet: 30 1/8 x 21 3/4"" (76.5 x 55.3 cm)",Inter-American Fund,344.1962,Print,Drawings & Prints,1962-12-11,Y,67345,http://www.moma.org/collection/works/67345,http://www.moma.org/media/W1siZiIsIjIxODQ5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6c0b2ab9550f042d,,,,58.6,,,42.4,,
Accordionist and Harmonica Players,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),1958,Linoleum cut,"composition: 25 1/16 x 19 7/16"" (63.6 x 49.4 cm); sheet: 31 1/8 x 22 15/16"" (79.1 x 58.3 cm)",Inter-American Fund,345.1962,Print,Drawings & Prints,1962-12-11,Y,67365,http://www.moma.org/collection/works/67365,http://www.moma.org/media/W1siZiIsIjIxODQ5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dda6aa77a15aea9a,,,,63.6,,,49.4,,
AGPA 73: Pan American Graphic Arts (AGPA 73: Artes gráficas panamericanas),"Hugo Arapé, Edith Behring, Penelope Bennett, Jacobo Borges, Federico Cantú, Juan Cárdenas, Olga Costa, Carlos Cruz-Diez, Maria Teresa Cuéllar Teyé, Eugene Fernandez Granell, Ramón Ferrán Pagés, Raquel Forner, Gego (Gertrud Goldschmidt), Fernando Grillón, Alfredo Guerrero, John Lange, Eduardo A. MacEntyre, Guillermo Meza, Pablo O'Higgins, Omar Rayo, Miguel Angel Rojas, Jordi Secall Roure, Luis Alberto Solari, William Stone Reverón, Hernando Tejada, Yutaka Toyota, Ned Truss, Alfredo Zalce, Francisco Zúñiga, Various Artists","6803, 439, 6790, 6800, 954, 6798, 1262, 1321, 6796, 2291, 6791, 1943, 2107, 6793, 6799, 6802, 3664, 3960, 4358, 4831, 6795, 6792, 5512, 6801, 6794, 6804, 6797, 6537, 6589, 24409","(Venezuelan, born 1942) (Brazilian, 1916–1996) (British, born 1938) (Venezuelan, born 1931) (Mexican, 1908–1989) (Colombian, born 1939) (Mexican, born Germany. 1913–1993) (Venezuelan, 1923–2019) (Colombian, born 1935) (Spanish, 1912–2001) (Spanish, 1927–2015) (Argentine, 1902–1988) (Venezuelan, born Germany. 1912–1994) (Paraguayan, born 1931) (Colombian, born 1936) (Venezuelan, born 1932) (Argentine, 1929–2014) (Mexican, 1917–1997) (American, 1904–1983) (Colombian, 1928–2010) (Colombian, born 1946) (Spanish, 1932–2010) (Uruguayan, 1918–1993) (Venezuelan, born 1945) (Colombian, 1924–1998) (Japanese, born 1931) (American, born 1939) (Mexican, 1908–2003) (Costa Rican and Mexican, 1912–1998)",(Venezuelan) (Brazilian) (British) (Venezuelan) (Mexican) (Colombian) (Mexican) (Venezuelan) (Colombian) (Spanish) (Spanish) (Argentine) (Venezuelan) (Paraguayan) (Colombian) (Venezuelan) (Argentine) (Mexican) (American) (Colombian) (Colombian) (Spanish) (Uruguayan) (Venezuelan) (Colombian) (Japanese) (American) (Mexican) (Mexican) (),(1942) (1916) (1938) (1931) (1908) (1939) (1913) (1923) (1935) (1912) (1927) (1902) (1912) (1931) (1936) (1932) (1929) (1917) (1904) (1928) (1946) (1932) (1918) (1945) (1925) (1931) (1939) (1908) (1912) (0),(0) (1996) (0) (0) (1989) (0) (1993) (2019) (0) (2001) (2015) (1988) (1994) (0) (0) (0) (2014) (1997) (1983) (2010) (0) (2010) (1993) (0) (1998) (0) (0) (2003) (1998) (0),(Male) (Female) (Female) (Male) (Male) (Male) (Female) (Male) (Female) (Male) (Male) (Female) (Female) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (Male) (),1973,"Portfolio of 11 screenprints (one with embossing), seven etchings (three with aquatint, one with embossing), six lithographs (one with etching), five linoleum cuts (one with embossing), one engraving, and one intaglio with embossing",composition and sheet (see child records): dimensions vary,"Gift of Cartón y Papel de México, S. A.",366.1974.1-31,Print,Drawings & Prints,1974-09-11,Y,67840,http://www.moma.org/collection/works/67840,,,,,,,,,,
Day 12 Ahau (Palenque) (Día 12 Ahau [Palenque]) from AGPA 73: Pan American Graphic Arts (AGPA 73: Artes gráficas panamericanas),Raúl Cattelani,6805,"(Uruguayan, born 1927)",(Uruguayan),(1927),(0),(Male),1973,"Linoleum cut from a portfolio of 11 screenprints (one with embossing), seven etchings (three with aquatint, one with embossing), six lithographs (one with etching), five linoleum cuts (one with embossing), one engraving, and one intaglio with embossing","composition (irreg.): 11 × 16 3/4"" (28 × 42.5 cm); sheet: 22 3/16 × 29 15/16"" (56.3 × 76 cm)","Gift of Cartón y Papel de México, S. A.",366.1974.23,Print,Drawings & Prints,1974-09-11,Y,67855,http://www.moma.org/collection/works/67855,http://www.moma.org/media/W1siZiIsIjQxNjgyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0ef323990d9df25,,,,28.0,,,42.5,,
The Other Gioconda (La Otra Gioconda) from AGPA 73: Pan American Graphic Arts (AGPA 73: Artes gráficas panamericanas),Luis Alberto Solari,5512,"(Uruguayan, 1918–1993)",(Uruguayan),(1918),(1993),(Male),1973,"Intaglio with embossing from a portfolio of 11 screenprints (one with embossing), seven etchings (three with aquatint, one with embossing), six lithographs (one with etching), five linoleum cuts (one with embossing), one engraving, and one intaglio with embossing","plate: 14 × 10 13/16"" (35.5 × 27.5 cm); sheet: 29 5/8 × 22 1/8"" (75.3 × 56.2 cm)","Gift of Cartón y Papel de México, S. A.",366.1974.24,Print,Drawings & Prints,1974-09-11,Y,67856,http://www.moma.org/collection/works/67856,http://www.moma.org/media/W1siZiIsIjQxNzc3OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=57a6b481683367cf,,,,35.5,,,27.5,,
Leda and the Necrophilic Swan,Luis Alberto Solari,5512,"(Uruguayan, 1918–1993)",(Uruguayan),(1918),(1993),(Male),c. 1969,Etching,,Inter-American Fund,483.1969,Print,Drawings & Prints,1969-05-22,N,69927,,,,,,,,,,,
Horizon,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),1968,Etching,"plate: 14 x 17 7/8"" (35.6 x 45.4cm); sheet: 24 15/16 x 24 1/8"" (63.4 x 61.2 cm)",Inter-American Fund,744.1968,Print,Drawings & Prints,1968-06-04,Y,73736,http://www.moma.org/collection/works/73736,http://www.moma.org/media/W1siZiIsIjMyMzM0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=01ac4f54512868bb,,,,35.6,,,45.4,,
The Abolition of Cinema,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),1968,Etching,"plate: 17 3/4 x 18"" (45.1 x 45.7 cm); sheet: 27 9/16 x 24 3/16"" (70 x 61.4 cm)",Inter-American Fund,1349.1968,Print,Drawings & Prints,1968-10-10,Y,76449,http://www.moma.org/collection/works/76449,http://www.moma.org/media/W1siZiIsIjIxODI5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d105926376a8ab89,,,,45.1,,,45.7,,
Untitled,José Gamarra,2064,"(Uruguayan, born 1934)",(Uruguayan),(1934),(0),(Male),1964,"Lithograph, printed in color","composition  16 1/2 x 23 1/4"" (41.9 x 59 cm)
sheet  19 13/16 x 25 7/8"" (50 x 65.8 cm)
Comp. 16 1/2 x 23 1/4"" (41.9 x 59.0 cm)",Martha Dickinson Fund,2439.1967,Print,Drawings & Prints,1967-12-13,N,78168,,,,,,41.9,,,59.0,,
Number XIV,Jorge Damiani,1370,"(Uruguayan, born Italy. 1931–2017)",(Uruguayan),(1931),(2017),(Male),1960,Plastic cement with sand on board,"40 x 24"" (101.5 x 60.8 cm)",Inter-American Fund,62.1961,Painting,Painting & Sculpture,1961-02-07,Y,78643,http://www.moma.org/collection/works/78643,,,,,101.5,,,60.8,,
Agony,Jorge Damiani,1370,"(Uruguayan, born Italy. 1931–2017)",(Uruguayan),(1931),(2017),(Male),1956,Oil on canvas,"6' 4 1/2"" x 47 1/4"" (194.3 x 120 cm)",Inter-American Fund,114.1958,Painting,Painting & Sculpture,1958-10-29,Y,78850,http://www.moma.org/collection/works/78850,,,,,194.3,,,120.0,,
Composition,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1931,Oil on canvas,"36 1/8 x 24"" (91.7 x 61 cm)",Gift of Larry Aldrich,281.1956,Painting,Painting & Sculpture,1956-10-09,Y,79388,http://www.moma.org/collection/works/79388,http://www.moma.org/media/W1siZiIsIjMxNzU1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b4d49a7c7c44dfd2,,,,91.7,,,61.0,,
Guitar,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1924,Painted wood,"12 1/2 x 4 x 3 1/8"" (37.7 x 10 x 7.7 cm)",Abby Aldrich Rockefeller Fund,433.1981,Painting,Painting & Sculpture,1981-11-17,Y,79701,http://www.moma.org/collection/works/79701,http://www.moma.org/media/W1siZiIsIjMxMzg1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a38f99a2e65a25be,,7.7,,37.7,,,10.0,,
Composition,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1932,Oil on canvas,"28 1/4 x 19 3/4"" (71.8 x 50.2 cm)",Gift of Dr. Román Fresnedo Siri,611.1942,Painting,Painting & Sculpture,1942-12-29,Y,80076,http://www.moma.org/collection/works/80076,http://www.moma.org/media/W1siZiIsIjMxMzg1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4c3a261e3076508d,,,,71.8,,,50.2,,
Street Scene,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),New York 1920-22,Oil on canvas,"39 1/8 x 32"" (99.4 x 81.3 cm)",Gift of Morton G. Neumann,725.1976,Painting,Painting & Sculpture,1977-03-08,Y,80317,http://www.moma.org/collection/works/80317,http://www.moma.org/media/W1siZiIsIjE2NjQzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e2678a914aaade65,,,,99.4,,,81.3,,
Slow Print,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),(2003),Pencil on paper,"20 x 16"" (50.8 x 40.6 cm)",Purchased with funds provided by Lois Plehn,245.2003,Drawing,Drawings & Prints,2003-10-07,Y,88858,http://www.moma.org/collection/works/88858,,,,,50.8001,,,40.6401,,
Soft Plate,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),(2003),Drypoint on aluminum foil,"20 x 16"" (50.8 x 40.6 cm)",Purchased with funds provided by Lois Plehn,246.2003,Drawing,Drawings & Prints,2003-10-07,Y,88870,http://www.moma.org/collection/works/88870,,,,,50.8001,,,40.6401,,
Dissemination,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),(2003),Pencil on clay board,"24 x 18"" (61 x 45.7 cm)",Purchased with funds provided by Lois Plehn,244.2003,Drawing,Drawings & Prints,2003-10-07,Y,88871,http://www.moma.org/collection/works/88871,http://www.moma.org/media/W1siZiIsIjIyNzI4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2fb2edc2b03de22c,,,,60.9601,,,45.7201,,
Color Structure,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1930,Oil on canvas,"24 x 20"" (61 x 50.8 cm)",The Sidney and Harriet Janis Collection (by exchange),311.2004,Painting,Painting & Sculpture,2004-06-08,Y,91518,http://www.moma.org/collection/works/91518,http://www.moma.org/media/W1siZiIsIjEzNTQ1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d043d0cb295df1e1,,,,60.9601,,,50.8001,,
Construction in White and Black,Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1938,Glue tempera on cardboard mounted on wood,"31 3/4 x 40 1/8"" (80.7 x 102 cm)",Gift of Patricia Phelps de Cisneros in honor of David Rockefeller,331.2004,Painting,Painting & Sculpture,2004-06-08,Y,91774,http://www.moma.org/collection/works/91774,http://www.moma.org/media/W1siZiIsIjE1OTIxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0450c5d44df45a95,,,,80.7,,,102.0,,
Pre-Columbian & Post-Clintonian,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),2003,Drypoint on three pieces of metallic foil,"Each: 20 1/4 x 16 x 1 1/4"" (51.4 x 40.6 x 3.2 cm)
Installation: 20 1/4 x 48 x 1 1/4"" (51.4 x 121.9 x 3.2 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2297.2005.a-c,Drawing,Drawings & Prints,2005-05-10,Y,96580,http://www.moma.org/collection/works/96580,http://www.moma.org/media/W1siZiIsIjEzNTU5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=39fa9d97d720589b,,3.17500635,,51.4351028702,,,40.6400812802,,
DDD drawing,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),(2004),Cut paper,"Each: 20 3/4 x 16 3/4 x 1 1/2"" (52.7 x 42.5 x 3.8 cm)",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2298.2005.a-c,Drawing,Drawings & Prints,2005-05-10,Y,96581,http://www.moma.org/collection/works/96581,http://www.moma.org/media/W1siZiIsIjEzNTU5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ac76d80f77673ef9,,3.81000762,,52.7051054102,,,127.6352552705,,
Troy,Marco Maggi,26382,"(Uruguayan, born 1957)",(Uruguayan),(1957),(0),(Male),(2004),Pencil on sixteen clayboard panels,"28 x 20"" (71.1 x 50.8 cm)
",The Judith Rothschild Foundation Contemporary Drawings Collection Gift,2299.2005,Drawing,Drawings & Prints,2005-05-10,Y,96582,http://www.moma.org/collection/works/96582,http://www.moma.org/media/W1siZiIsIjEyMDg4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ff7de12122e0084,,,,71.1201,,,50.8001,,
Micro and Soft on Macintosh Apple,"Marco Maggi, Ken Solomon","26382, 29558","(Uruguayan, born 1957) (American, born 1971)",(Uruguayan) (American),(1957) (1971),(0) (0),(Male) (Male),2004,"Video (color, silent)",4:01 min.,Acquired through the generosity of Lois Plehn,3508.2005,Video,Media and Performance,2005-07-02,Y,102867,http://www.moma.org/collection/works/102867,http://www.moma.org/media/W1siZiIsIjIzMjY4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=688a3636573e60af,,,,,,,,,241.0
Untitled (Figures),Joaquín Torres-García,5907,"(Uruguayan, 1874–1949)",(Uruguayan),(1874),(1949),(Male),1927,Oil on canvas,"28 x 37 3/4"" (71.1 x 95.9 cm)",Gift of Pierre and Albert Loeb,207.2008,Painting,Painting & Sculpture,2008-03-10,Y,112469,http://www.moma.org/collection/works/112469,http://www.moma.org/media/W1siZiIsIjE2MTEyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5b254290fdd95fb1,,,,71.1201,,,95.8852,,
San Agustin,Enrique Aguerre,35504,"(Uruguayan, born 1964)",(Uruguayan),(1964),(0),(Male),1991,"Video (color, sound)",3:20 min.,Gift of the artist,698.1994,Video,Media and Performance,1994-11-16,Y,120220,http://www.moma.org/collection/works/120220,,,,,,,,,,200.0
Memorial,Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),2009,Portfolio of 195 digital prints,"each: 13 x 10 3/4"" (framed)",Latin American and Caribbean Fund through gift of Adriana Cisneros de Griffin and Patricia Phelps de Cisneros,918.2010.a-nnnnnnnn,Print,Drawings & Prints,2010-11-10,Y,141548,http://www.moma.org/collection/works/141548,http://www.moma.org/media/W1siZiIsIjI3MDY4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e487c05e1f783c6,,,,,,,,,
"Living Room (Living-Comedor), Living Room: Model for an Environment",Luis Camnitzer,934,"(Uruguayan, born 1937)",(Uruguayan),(1937),(0),(Male),1968,"Artist's book, offset printed","overall: 14 5/8 x 12 x 5/8"" (37.1 x 30.5 x 1.6 cm); constructed: 14 5/8 x 22 3/8 x 5 1/8"" (37.1 x 56.8 x 13 cm)",Latin American and Caribbean Fund through gift of Estrellita B. Brodsky,917.2010,Print,Drawings & Prints,2010-11-10,Y,141549,http://www.moma.org/collection/works/141549,http://www.moma.org/media/W1siZiIsIjI0MzU1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b28ff0cd8ad7cbef,,1.587503175,,37.1475742951,,,30.4800609601,,
